;User-ID;ISBN;Book-Rating
314315;75819;0679446486;8
314316;75819;0679457526;8
314332;75819;0743211383;8
314337;75819;0743486226;10
314339;75819;0767902521;7
314344;75819;0786866020;4
314346;75819;0786868716;6
314474;75860;0061032093;8
314512;75860;0312983271;7
314539;75860;0345453387;6
314632;75860;0380789035;8
314650;75860;0385315236;8
314659;75860;0385504470;9
314696;75860;0440226430;8
314701;75860;0440241162;6
314734;75860;0451186923;7
314836;75860;0767907817;5
315139;76019;0140071814;6
315144;76019;0156005891;8
315152;76019;034529873X;8
315154;76019;0345335465;8
315155;76019;0345339495;8
315158;76019;0345362861;8
315159;76019;0345368932;8
315169;76019;0375700757;7
315178;76019;0590112899;8
315180;76019;0590660543;8
315196;76019;1400031362;8
315305;76102;0380789019;8
315306;76102;0385486804;10
315309;76102;0425141233;8
315317;76102;0425179885;7
315318;76102;0425182878;8
315325;76102;0451208811;8
315330;76102;0553278355;9
315334;76102;0553561618;6
315335;76102;055356451X;6
315341;76102;0671617028;9
315428;76151;0312205406;10
315431;76151;0312265859;10
315432;76151;0312265867;10
315434;76151;0312284683;10
315436;76151;0312306326;10
315437;76151;0312971125;10
315438;76151;0312980140;10
315441;76151;0316569321;10
315442;76151;0316602051;10
315443;76151;0316603287;10
315444;76151;0316666343;10
315445;76151;0316693324;10
315454;76151;0345452550;3
315491;76151;038533558X;10
315492;76151;0385484518;10
315493;76151;038550120X;10
315495;76151;0385505833;10
315500;76151;0399147128;10
315503;76151;0399148248;10
315504;76151;039914840X;10
315505;76151;0399148639;10
315508;76151;0399149848;10
315512;76151;0425148297;1
315521;76151;0441304834;10
315525;76151;0446527041;10
315526;76151;0446527165;10
315533;76151;0515102636;10
315537;76151;051511992X;10
315538;76151;051512219X;10
315540;76151;0515133876;10
315557;76151;0553268880;10
315577;76151;0553583441;10
315578;76151;0553583468;10
315583;76151;0553802461;5
315594;76151;067101420X;10
315598;76151;0671042556;10
315618;76151;0671744216;10
315628;76151;067976402X;1
315633;76151;0684853507;10
315634;76151;0684867621;10
315635;76151;0743206029;5
315637;76151;0743211375;5
315638;76151;0743211383;10
315640;76151;0743245520;10
315654;76151;1551668653;10
315655;76151;1551669498;2
315698;76168;0345342968;7
315700;76168;0345370775;10
315704;76168;0380600129;6
315706;76168;0385474016;7
315716;76168;044023722X;6
315719;76168;0440498058;9
315722;76168;0446608955;8
315744;76168;0671004107;9
315758;76168;0684801523;8
315778;76173;0061096113;8
315784;76173;0425147584;7
315786;76173;0425172546;8
315789;76173;0425180964;8
315790;76173;0425182878;5
315793;76173;0440217520;5
315794;76173;0440241073;8
315796;76173;0446607657;6
315798;76173;0446667900;7
315800;76173;0451188454;7
315806;76173;0515133302;7
315807;76173;0553582143;7
315836;76218;0425180050;5
315837;76218;0446359866;8
315838;76218;0446601241;6
315842;76218;067102423X;3
315843;76218;0671041789;9
315846;76218;0679419462;8
315854;76223;0028604199;8
315861;76223;0066214122;8
315871;76223;0140620222;9
315879;76223;0312305060;8
315884;76223;0345325818;6
315887;76223;0345339681;9
315888;76223;0345350499;10
315890;76223;0345370775;8
315891;76223;0345380371;8
315896;76223;0439064864;7
315897;76223;0439136350;7
315898;76223;0439139600;8
315904;76223;0440206154;7
315909;76223;0441172717;10
315912;76223;0446673544;8
315914;76223;0451167805;6
315917;76223;0451454243;8
315920;76223;0552137030;9
315924;76223;0553573403;10
315932;76223;0590353403;9
315935;76223;0670880728;8
315936;76223;0679444815;7
316029;76223;0812511816;9
316031;76223;0812513738;8
316033;76223;0812517725;8
316042;76223;0880381736;9
316334;76351;038550120X;10
316335;76351;0385503822;10
316336;76351;0385508042;10
316342;76351;051513287X;10
316344;76351;0553260111;10
316345;76351;0553263226;10
316346;76351;0553265741;10
316348;76351;0553582127;10
316350;76351;060980619X;10
316355;76351;1558745718;10
316356;76351;1558747109;10
316408;76352;0060915544;8
316410;76352;0060921145;8
316411;76352;0060922532;8
316412;76352;0060934417;6
316719;76352;0345342968;9
316824;76352;0345447867;5
318671;76352;0553275976;5
318763;76352;0553560735;9
319508;76352;0842329129;8
319684;76352;1558743316;9
319686;76352;1558744150;9
319687;76352;155874424X;9
319689;76352;1558744606;9
319691;76352;1558745718;8
319692;76352;1558746161;9
319969;76482;015100692X;5
319973;76482;0156711427;5
319977;76482;0312195516;5
319982;76482;0312305060;5
319989;76482;0345417623;5
319991;76482;0374100128;5
320013;76482;0425179613;5
320024;76482;0452282152;5
320064;76482;080410753X;5
320081;76482;1558743669;5
320092;76483;0060173289;9
320120;76483;0316569321;9
320144;76483;0385484518;10
320157;76483;0439064872;10
320168;76483;0452282829;9
320179;76483;0553582526;8
320190;76483;0671880314;10
320193;76483;0679419462;9
320200;76483;0684801221;9
320215;76483;080411109X;10
320240;76483;1558745718;10
320247;76483;1573221112;10
320277;76499;0060256672;10
320286;76499;0060921145;5
320288;76499;0060929790;10
320289;76499;0060930187;10
320290;76499;0060931418;10
320305;76499;0060976241;10
320316;76499;006440188X;10
320319;76499;0064405842;10
320341;76499;0140042520;10
320384;76499;014029628X;10
320386;76499;014034294X;10
320387;76499;0140345353;10
320389;76499;0140374248;10
320463;76499;0156628708;5
320601;76499;0316769495;10
320602;76499;0316769509;10
320613;76499;034536676X;10
320624;76499;0374480095;10
320634;76499;0374525641;10
320652;76499;0380012863;5
320690;76499;0393312836;10
320744;76499;0394820371;5
320765;76499;0425184943;4
320773;76499;0440180295;10
320775;76499;0440220424;10
320777;76499;0440236169;10
320781;76499;0440407524;7
320783;76499;0440414806;10
320789;76499;0441172717;10
320790;76499;0441627404;10
320793;76499;0446600253;10
320822;76499;0452268060;8
320824;76499;0452269571;5
320883;76499;0553213695;10
320886;76499;0553268937;10
320888;76499;0553274325;10
320890;76499;0553278223;10
320891;76499;0553294385;10
320892;76499;0553296981;10
320895;76499;0553377884;10
320915;76499;0671004107;10
320917;76499;0671021001;5
320948;76499;0679723110;10
320965;76499;0679732764;10
320992;76499;0684801221;10
321001;76499;0684833395;10
321065;76499;0802130208;10
321068;76499;0802132758;10
321069;76499;0802132952;1
321330;76530;0060392452;10
321332;76530;0060920084;5
321333;76530;0061015725;6
321338;76530;0312282990;9
321346;76530;0345413873;5
321349;76530;0345452569;6
321356;76530;0385509510;8
321364;76530;0553283685;9
321366;76530;055357227X;3
321369;76530;059035342X;10
321371;76530;0609608444;6
321379;76530;0767903382;9
321381;76530;0805063897;7
321535;76576;0345339711;10
321536;76576;0380698714;8
321540;76576;0440220653;6
321542;76576;0440401585;10
321543;76576;0440404193;6
321548;76576;0451190521;2
321549;76576;0451190548;2
321558;76576;080410526X;10
321670;76626;0060934719;9
321679;76626;0064400557;9
321680;76626;006440188X;10
321683;76626;0064407667;8
321684;76626;0064407675;9
321685;76626;0064407683;7
321686;76626;0064407691;7
321693;76626;0064410129;8
321695;76626;0064471055;7
321696;76626;0064471063;7
321700;76626;0064471101;9
321707;76626;0091867770;8
321738;76626;0099800403;10
321777;76626;0140143505;9
321864;76626;0140430725;9
321894;76626;0140620222;10
321923;76626;0142001805;9
321981;76626;0156001314;9
321986;76626;0156027321;9
322108;76626;0330262130;9
322110;76626;0330267388;10
322127;76626;0330332775;8
322223;76626;0375703861;8
322234;76626;037582233X;9
322235;76626;0380002930;10
322241;76626;0380789035;9
322249;76626;038542017X;9
322250;76626;0385482388;7
322259;76626;0385512104;9
322277;76626;0395977894;8
322337;76626;043935806X;7
322338;76626;0440206154;5
322345;76626;0440487617;6
322346;76626;0440498058;10
322354;76626;0446310786;10
322368;76626;0451526341;10
322377;76626;0452283442;8
322405;76626;0552124753;4
322407;76626;0552131059;8
322413;76626;0552134627;7
322423;76626;0552140287;8
322425;76626;0552142379;8
322426;76626;0552145424;8
322437;76626;0552998001;8
322440;76626;0552998486;8
322448;76626;0553275976;9
322503;76626;0590112899;10
322505;76626;0590660543;9
322537;76626;0679735909;10
322650;76626;0749397357;9
322652;76626;0749397543;9
322691;76626;0786817070;5
322722;76626;0836218655;9
322800;76626;1573229725;9
322827;76626;1853260207;10
323014;76710;0060740450;6
323023;76710;0312265867;7
323024;76710;0312306326;8
323027;76710;031298328X;9
323028;76710;0312983298;9
323035;76710;0399141464;9
323036;76710;0399150897;7
323045;76710;0446611085;6
323051;76710;0451205626;9
323057;76710;0452281032;9
323062;76710;0515132020;8
323212;76803;0140185216;7
323221;76803;0375502238;8
323226;76803;0446600474;8
323227;76803;0446607657;8
323231;76803;0452280621;9
323233;76803;0553212478;8
323234;76803;0553289691;9
323239;76803;0679746048;8
323274;76818;0060502258;5
323287;76818;0064471055;10
323292;76818;0140143505;10
323295;76818;0142003727;9
323307;76818;0312971346;8
323309;76818;0312976275;9
323312;76818;0312983867;8
323314;76818;0312990456;7
323315;76818;0316168815;10
323321;76818;0345339681;10
323373;76818;038533656X;3
323374;76818;0385479565;7
323397;76818;0425133516;7
323422;76818;0441172717;8
323434;76818;0446365386;8
323455;76818;0451197399;10
323463;76818;0452268060;9
323487;76818;0553574574;10
323516;76818;0684803860;9
323539;76818;0804106304;10
323550;76818;0812967240;5
323678;76888;0060929871;7
323679;76888;0345313860;9
323680;76888;0345337662;8
323681;76888;0345351525;3
323683;76888;034538475X;7
323685;76888;0345409671;9
323686;76888;0345434803;5
323687;76888;0385498721;10
323688;76888;0385504470;9
323689;76888;0385720920;10
323690;76888;0393319296;7
323691;76888;0399501487;6
323692;76888;0451160525;9
323693;76888;0451163524;9
323694;76888;0451173317;9
323696;76888;0451524934;9
323701;76888;067102423X;7
323703;76888;0743467523;9
323705;76888;0805062971;8
323803;76942;0316569321;6
323815;76942;0345314255;8
323918;76942;0425158632;7
323929;76942;0425179613;6
323930;76942;0425180638;8
323955;76942;0440224624;7
323958;76942;0440235162;6
323963;76942;0440343194;10
324010;76942;0449002632;8
324021;76942;0449221512;5
324063;76942;0552137030;9
324088;76942;0553289411;7
324121;76942;0671708635;7
324152;76942;080411868X;6
324676;77181;0060934417;8
324679;77181;0060976845;8
324691;77181;031242227X;7
324692;77181;0316666343;8
324702;77181;0385484518;10
324703;77181;0385504209;7
324716;77181;0446670111;9
324720;77181;0452260116;5
324728;77181;0553274295;8
324729;77181;0553277472;6
324734;77181;0609804138;10
324744;77181;0684800713;10
324946;77273;0316603287;5
324947;77273;0345423097;7
324952;77273;0451209907;6
324954;77273;0553578359;5
324955;77273;0688177751;8
325041;77307;0385484518;8
325042;77307;0385504209;8
325046;77307;0451191145;10
325047;77307;0451191153;10
325048;77307;0671027344;9
325049;77307;0786868716;8
325142;77359;0151002290;5
325144;77359;0375506276;5
325145;77359;0375725784;3
325146;77359;0517122707;9
325150;77359;1400031346;9
325199;77383;034530988X;9
325201;77383;0345313151;9
325203;77383;0345318854;9
325214;77383;0345338588;9
325217;77383;0345347536;9
325281;77383;0812511816;7
325285;77383;0812548094;7
325303;77383;0920668372;8
325427;77480;0345353145;8
325428;77480;0345361792;8
325430;77480;034540288X;8
325432;77480;034545104X;8
325453;77480;0385472951;8
325459;77480;0425119653;7
325460;77480;0425128164;7
325465;77480;0425172996;8
325479;77480;0446322180;8
325491;77480;0446608815;8
325492;77480;0446610038;8
325494;77480;0446612545;8
325495;77480;0449003787;8
325503;77480;0451409973;8
325506;77480;0515118656;8
325512;77480;0553348981;10
325516;77480;0553582763;9
325532;77480;0679419454;8
325536;77480;0743417682;8
325559;77480;0971263906;8
325560;77480;0971880107;2
325587;77491;0345361792;10
325589;77491;0375703861;9
325599;77491;0441000916;5
325601;77491;0441002935;5
325602;77491;0441005241;5
325603;77491;0441005748;5
325604;77491;0441304834;5
325607;77491;067102423X;10
325761;77585;0312195516;10
325763;77585;0345342968;10
325764;77585;0345417623;10
325765;77585;0345444884;10
325766;77585;038542017X;10
325767;77585;0385484518;10
325905;77724;0140053204;6
325906;77724;0312282990;9
325907;77724;0312995423;8
325908;77724;0345422384;7
325910;77724;0345434803;7
325912;77724;0385418493;7
325913;77724;0425158640;10
325915;77724;0441102670;8
325924;77724;0553580272;8
325926;77724;0767902521;8
325927;77724;1400033543;6
326064;77809;006019491X;10
326069;77809;0060928336;10
326070;77809;0060930535;8
326071;77809;0060987103;6
326111;77809;0312263120;7
326133;77809;0316666343;5
326134;77809;0316735027;7
326146;77809;0345436911;5
326168;77809;0375826688;8
326183;77809;0385424736;7
326191;77809;038550926X;6
326192;77809;0385509456;8
326202;77809;0425128164;7
326256;77809;0452282152;7
326283;77809;0553106643;8
326294;77809;0553296981;9
326322;77809;0670869902;4
326326;77809;0671021001;5
326335;77809;0679412956;7
326336;77809;0679419462;9
326338;77809;0679429220;10
326340;77809;0679448594;6
326350;77809;0684863472;10
326408;77809;0812550706;9
326420;77809;0886773520;6
327516;78015;0060391626;10
327518;78015;0061097101;9
327519;78015;006109921X;7
327520;78015;0316666343;8
327521;78015;0316789976;7
327523;78015;0345361792;10
327524;78015;0345409671;7
327525;78015;0375500510;9
327526;78015;0375506276;9
327529;78015;0385720106;9
327531;78015;0440224594;3
327532;78015;0440226430;8
327533;78015;0446672211;8
327534;78015;0553258001;10
327539;78015;0684848783;8
327543;78015;1573220876;10
327787;78328;0345313860;8
327789;78328;0345335511;6
327792;78328;0345337662;8
327794;78328;0345351525;8
327800;78328;034538475X;8
327802;78328;0345409671;7
327804;78328;0345434803;8
327806;78328;0743227441;9
327938;78440;0345384911;10
327940;78440;0373484410;7
327941;78440;0385504209;8
327948;78440;0446607657;9
327952;78440;0671867091;6
327964;78448;0060173289;8
327968;78448;006101351X;10
327970;78448;0070212570;9
327976;78448;0316666343;9
327978;78448;0316782505;7
327983;78448;0345354621;8
327988;78448;0345368754;8
327990;78448;0345409973;8
327991;78448;0345425308;7
328002;78448;038542017X;7
328003;78448;0385484518;10
328016;78448;0425083837;8
328020;78448;0425116840;8
328021;78448;0425119653;8
328025;78448;0425140032;8
328027;78448;0425158594;7
328028;78448;0425169863;9
328033;78448;0440224764;9
328035;78448;0440235162;8
328039;78448;0446519138;8
328055;78448;0452260116;8
328066;78448;0553260111;8
328072;78448;0553273914;8
328082;78448;0671026011;8
328085;78448;0671525743;8
328089;78448;0671726889;8
328091;78448;0671729411;9
328096;78448;067976402X;8
328097;78448;0684865742;8
328321;78553;006440188X;10
328369;78553;0345339495;10
328384;78553;0380702843;9
328425;78553;0399144463;9
328435;78553;0439064864;10
328436;78553;0439136350;10
328437;78553;0439139597;10
328438;78553;043935806X;10
328464;78553;044048474X;10
328479;78553;0446515078;6
328502;78553;0451456521;10
328515;78553;0515130389;10
328521;78553;0517580497;9
328540;78553;0553294903;10
328542;78553;0553296981;10
328547;78553;055358099X;10
328553;78553;0590353403;10
328555;78553;0609610597;9
328558;78553;0671036505;9
328575;78553;0671705091;10
328628;78553;0875421180;10
328899;78719;0140440046;6
328901;78719;0345413369;9
328904;78719;0440180295;9
328914;78719;0553262505;6
328919;78719;0684833395;9
328921;78719;0805062971;8
329157;78778;0060932813;7
329158;78778;0140179836;8
329159;78778;0140244824;9
329160;78778;0156007479;7
329161;78778;0312291639;9
329167;78778;0451203771;6
329169;78778;0804117683;5
329170;78778;080411935X;10
329208;78783;0060922532;8
329223;78783;0060987529;5
329305;78783;0140293248;7
329412;78783;0316168815;9
329417;78783;0316666343;10
329481;78783;0345423291;10
329497;78783;0345443284;8
329498;78783;0345445848;10
329656;78783;0380718340;9
329706;78783;038079487X;8
329778;78783;0385318782;9
329780;78783;0385335482;8
329782;78783;0385335881;9
329783;78783;0385336179;9
329798;78783;0385720106;9
329866;78783;0425147622;10
329872;78783;0425163407;9
329876;78783;0425169863;10
329881;78783;0425172546;9
329900;78783;0425192725;10
329942;78783;0440215625;10
329959;78783;0440222656;9
329965;78783;044022425X;10
329985;78783;0440235596;9
330079;78783;0446610399;8
330131;78783;0449221482;7
330132;78783;0449221490;8
330140;78783;0449223604;9
330148;78783;0449907481;7
330167;78783;0451166892;10
330251;78783;0452281903;10
330437;78783;0553566040;9
330552;78783;0671036505;10
330563;78783;0671042572;8
330608;78783;0671693816;8
330617;78783;0671727583;7
330707;78783;0684853515;7
330711;78783;0684872153;9
330724;78783;0743203631;8
330794;78783;0767915054;8
330838;78783;080411868X;7
330842;78783;0805019375;8
330847;78783;0805063897;9
330938;78783;089480829X;9
331016;78783;1558743669;10
331017;78783;1558745157;10
331022;78783;1573225789;8
331107;78834;0060256672;10
331108;78834;0060256737;10
331146;78834;0064472272;10
331165;78834;014023828X;10
331172;78834;014028009X;7
331223;78834;031242227X;7
331246;78834;0316769487;10
331247;78834;0316776963;10
331248;78834;0316777730;6
331315;78834;0375701907;8
331316;78834;0375703055;7
331328;78834;0375760911;8
331330;78834;0380002930;10
331365;78834;0385333412;7
331390;78834;0399145990;10
331394;78834;0399501487;10
331400;78834;042513699X;8
331421;78834;043935806X;10
331422;78834;0439425220;10
331468;78834;0446532231;10
331503;78834;0449911519;10
331510;78834;0451191145;10
331524;78834;0451526341;10
331575;78834;0553573616;5
331730;78834;0671693816;8
331732;78834;0671727796;10
331750;78834;0679751521;7
331801;78834;0743211375;10
331803;78834;0743224574;10
331833;78834;0786817070;7
331838;78834;0786867647;10
331862;78834;0805062971;10
331879;78834;0836204387;10
332018;78841;0140244824;7
332019;78841;0316601950;7
332021;78841;0345435168;6
332023;78841;0375706771;6
332024;78841;0380730138;6
332027;78841;038572179X;7
332028;78841;0452260116;3
332029;78841;0452282195;5
332034;78841;074322423X;5
332055;78846;014025448X;10
332062;78846;0312195516;8
332080;78846;0440220602;5
332085;78846;0449005615;10
332090;78846;0452282152;9
332107;78846;0671867172;8
332111;78846;0684815451;7
332140;78846;0891073906;9
332443;78973;0028604199;9
332452;78973;0060958022;8
332490;78973;0140298479;9
332492;78973;0140620184;7
332493;78973;0140620427;7
332515;78973;0316666009;8
332548;78973;0345384377;8
332551;78973;034540761X;6
332552;78973;0345413873;7
332553;78973;0345413903;8
332568;78973;0375504613;7
332578;78973;0380718340;8
332587;78973;0385335881;9
332588;78973;0385336179;9
332589;78973;0385336810;9
332593;78973;0385494246;6
332599;78973;0385729332;7
332611;78973;042510687X;7
332613;78973;0425119653;7
332614;78973;042511984X;9
332617;78973;042513525X;8
332619;78973;0425140032;10
332621;78973;0425142485;7
332622;78973;0425144429;10
332623;78973;0425145638;7
332624;78973;0425151867;7
332626;78973;0425155404;7
332627;78973;0425155943;7
332631;78973;0425166619;7
332635;78973;0425180638;7
332636;78973;042518109X;9
332638;78973;042518630X;7
332639;78973;0425188809;10
332640;78973;0439139600;10
332647;78973;0440204208;7
332651;78973;0440213282;7
332655;78973;0440222028;7
332656;78973;0440222842;7
332659;78973;0440234743;7
332660;78973;0440236169;8
332662;78973;0440241413;9
332670;78973;0446525537;7
332673;78973;0446527793;8
332682;78973;0446604801;7
332683;78973;0446605484;8
332685;78973;0446609404;8
332686;78973;0446609617;7
332690;78973;0446610399;7
332691;78973;0446611212;8
332692;78973;0446611867;7
332694;78973;0446613266;7
332696;78973;0446676098;8
332707;78973;0451167317;7
332710;78973;0451176464;9
332711;78973;0451177096;7
332714;78973;0451184963;8
332727;78973;0452281679;7
332739;78973;0552998486;8
332746;78973;0553213105;7
332748;78973;0553273914;8
332750;78973;0553292722;7
332751;78973;0553295772;6
332754;78973;055356160X;6
332755;78973;0553561618;6
332757;78973;055356451X;7
332758;78973;0553564528;7
332759;78973;0553568760;7
332760;78973;0553569031;7
332763;78973;055357227X;6
332764;78973;0553578022;7
332765;78973;0553579754;7
332767;78973;0553582747;9
332768;78973;0553582755;7
332772;78973;0553801430;9
332774;78973;0553802488;8
332785;78973;0670858692;8
332788;78973;067088300X;6
332789;78973;067100042X;8
332790;78973;0671004549;8
332791;78973;0671004573;8
332793;78973;0671011367;8
332794;78973;0671014919;7
332800;78973;0671039725;8
332803;78973;0671673688;8
332805;78973;0671701231;8
332807;78973;0671741195;8
332810;78973;0671758896;9
332811;78973;0671793489;8
332812;78973;0671867091;8
332813;78973;0671867113;8
332817;78973;0671888587;8
332821;78973;0679459626;7
332827;78973;0684195984;8
332829;78973;0684810395;8
332856;78973;0740723367;9
332864;78973;0743206029;7
332865;78973;0743206045;8
332874;78973;0743418174;9
332875;78973;0743418204;8
332876;78973;0743424425;8
332881;78973;0743467523;7
332967;78973;0836217691;10
332978;78973;0836218620;10
332981;78973;0836218787;10
332988;78973;0836220889;10
332992;78973;0836221362;10
333038;78973;1573221937;6
333180;79009;0345337662;10
333181;79009;0345351525;10
333183;79009;0345434803;10
333189;79009;0441000916;7
333190;79009;0441001971;7
333191;79009;0441002935;7
333192;79009;0441003745;9
333197;79009;0452266564;10
333203;79009;0515133876;10
333209;79009;0765342987;9
334073;79266;0061032093;9
334078;79266;0345441133;8
334104;79266;0446610542;9
334107;79266;0449219364;8
334108;79266;0449219461;8
334109;79266;0449221504;9
334110;79266;0449221512;8
334111;79266;0515132020;9
334112;79266;0515132187;10
334115;79266;051513628X;9
334116;79266;0515136379;9
334117;79266;0515136530;9
334118;79266;0553271636;8
334119;79266;0553279556;8
334120;79266;0553280368;8
334121;79266;0553284789;8
334162;79285;0060987103;10
334168;79285;0156005891;8
334172;79285;0316782505;10
334177;79285;0345346491;5
334178;79285;0345409469;10
334197;79285;0446670111;10
334200;79285;0553562738;7
334209;79285;0679442790;4
334225;79285;0786866586;10
334392;79441;0060392452;9
334425;79441;0345333926;10
334466;79441;0425080021;10
334486;79441;0441783589;8
334545;79441;0553580272;9
334550;79441;0671004107;8
334637;79441;0836218353;8
334638;79441;0836218655;8
334644;79441;0836220889;8
334908;79556;0099771519;8
334942;79556;0399142851;10
334951;79556;0552996181;8
334965;79556;0679785892;8
334972;79556;0749305401;8
335237;79724;0061031070;7
335250;79724;0425180638;5
335252;79724;0440224764;5
335257;79724;051511779X;7
335259;79724;0515135739;6
335260;79724;0553294903;7
335282;79736;0060502258;9
335285;79736;0140067477;7
335286;79736;0142001740;7
335288;79736;0345338588;8
335289;79736;0345370805;5
335294;79736;0440211263;9
335299;79736;0553274503;8
335300;79736;0553277243;7
335322;79740;0345413873;8
335332;79740;0385504209;7
335335;79740;0425135020;5
335336;79740;0425137562;7
335340;79740;0425177173;8
335341;79740;0425183971;7
335344;79740;0440234743;7
335347;79740;0446610178;5
335351;79740;0451203895;5
335354;79740;0515121843;5
335355;79740;051512219X;3
335356;79740;0515122491;5
335357;79740;0515125628;5
335364;79740;0553272837;5
335367;79740;055356773X;5
335370;79740;0553579754;7
335372;79740;0671021001;7
335373;79740;0671027581;4
335376;79740;0671568833;6
335377;79740;0671867156;7
335696;79923;0345384466;4
335700;79923;0380789019;8
335703;79923;0380977788;8
335707;79923;0440206154;8
335715;79923;0671039741;6
335719;79923;0671880314;8
335852;79942;0091867770;9
335863;79942;0140185216;8
335930;79942;0451166582;7
335931;79942;0451166892;10
335956;79942;0679454446;7
335988;79942;0804111359;8
335990;79942;0812570944;9
336011;79942;1860492592;8
336100;79958;014023828X;8
336101;79958;0140298479;7
336103;79958;0316569321;6
336104;79958;0345440765;6
336107;79958;044023722X;9
336108;79958;0452269571;9
336221;79977;0316693006;5
336224;79977;0345452534;5
336229;79977;0385497466;7
336230;79977;0385508042;5
336234;79977;0399148639;5
336235;79977;042510107X;8
336236;79977;0425116840;8
336237;79977;0425143325;7
336243;79977;0446531332;5
336244;79977;0446672211;9
336250;79977;0553263226;5
336251;79977;0553265741;5
336252;79977;0553287737;5
336259;79977;0684865742;9
336269;79977;0891073906;7
336270;79977;0891075275;7
336337;80036;0060976845;6
336338;80036;0310205719;10
336340;80036;0312195516;8
336341;80036;0446609404;5
336342;80036;0446675059;9
336345;80036;0671027360;9
336422;80071;0060929871;7
336429;80071;0316776963;8
336434;80071;0395977894;9
336436;80071;0451524934;8
336444;80071;0618002219;9
336445;80071;0618002227;9
336446;80071;0618002235;9
336450;80071;0679723161;6
336456;80071;0767902890;9
336598;80105;0312243022;7
336599;80105;0385484518;9
336603;80105;0446676098;8
336606;80105;0671617028;9
336610;80105;0804114986;9
336730;80203;0060392452;8
336740;80203;0345361792;10
336745;80203;0375506039;8
336751;80203;039304016X;7
336758;80203;0440343194;10
336767;80203;0452283205;7
336769;80203;0553268880;10
336776;80203;0671027387;8
336779;80203;0679744398;10
336784;80203;074322535X;6
336787;80203;0804106304;10
336992;80323;0374129983;5
336995;80323;0385475721;8
336996;80323;0440236738;5
336997;80323;0451186923;10
337002;80323;068484477X;8
337125;80453;0345378482;8
337130;80453;0345413350;8
337156;80453;0671004107;8
337182;80453;0812511816;8
337184;80453;0812517725;7
337190;80453;0812550706;9
337305;80516;0375500510;7
337308;80516;0385720106;7
337309;80516;0452282152;9
337311;80516;0671003755;8
337312;80516;0671027360;10
337319;80516;080213825X;5
337333;80538;002542730X;7
337343;80538;0060936363;8
337344;80538;0060976845;7
337355;80538;014017737X;9
337366;80538;014029628X;8
337373;80538;0156027321;8
337388;80538;0312274920;9
337390;80538;0312305060;8
337398;80538;0316666343;8
337402;80538;0330262130;9
337407;80538;0345337662;9
337413;80538;0345369947;9
337416;80538;0345391810;10
337420;80538;0345417623;8
337423;80538;0375504613;7
337427;80538;0375725849;10
337436;80538;038082101X;8
337437;80538;0380977788;5
337443;80538;0385722206;8
337457;80538;0451523377;8
337458;80538;0451524934;10
337460;80538;0452280621;8
337461;80538;0452282152;8
337470;80538;055321313X;10
337475;80538;0553280589;10
337482;80538;0670031909;8
337487;80538;0671660632;8
337501;80538;0684801523;8
337524;80538;0894808249;8
337614;80555;0099771519;9
337637;80555;0345337662;8
337659;80555;0451169522;8
337666;80555;0553572997;6
337684;80555;0671004107;7
337740;80555;0886773520;10
337761;80555;0971880107;6
337923;80642;0440131480;7
337930;80642;0446604666;6
337938;80642;0451153553;7
337940;80642;0451167317;3
337947;80642;0553566040;6
337953;80642;067168390X;9
337954;80642;0671743058;7
337955;80642;074322535X;6
337959;80642;0812550706;8
338051;80683;0316776963;10
338068;80683;038000917X;10
338074;80683;0385314744;8
338090;80683;0399501487;10
338096;80683;0440180295;7
338133;80683;0451524934;10
338140;80683;0452264464;10
338152;80683;0553208845;8
338183;80683;0671527215;2
338197;80683;0671864173;3
338200;80683;0679720200;7
338204;80683;0679746048;9
338206;80683;067976402X;10
338219;80683;0804106304;10
338241;80684;0345348036;10
338247;80684;0385334036;5
338254;80684;0446310786;10
338256;80684;0446394521;7
338265;80684;0670844527;7
338267;80684;0671021001;3
338284;80690;0156528207;10
338286;80690;0345348036;8
338287;80690;0345354613;6
338290;80690;0380778556;7
338296;80690;0553569058;6
338297;80690;0679735666;6
338298;80690;0743418174;7
338603;80810;014038572X;10
338606;80810;0156027321;8
338613;80810;0345370775;7
338615;80810;0345423615;10
338639;80810;0385486804;7
338641;80810;0399142282;7
338642;80810;0399146253;5
338649;80810;0425119653;6
338655;80810;0425175405;6
338659;80810;0440206154;7
338663;80810;0440225701;5
338667;80810;044048474X;7
338668;80810;0440998050;10
338672;80810;0446604801;10
338676;80810;0449002411;8
338692;80810;0515125628;8
338694;80810;0515130966;9
338701;80810;0515135739;9
338707;80810;0553278274;6
338711;80810;0553579606;8
338712;80810;0553582135;10
338713;80810;0553582143;9
338725;80810;0671002481;7
338735;80810;0671864173;9
338767;80810;1551667010;8
338773;80810;1558743669;9
338789;80820;0141000198;8
338791;80820;031242227X;9
338792;80820;0316143464;10
338793;80820;0316735027;10
338799;80820;0375725849;9
338800;80820;0375760911;5
338805;80820;0446670251;9
338806;80820;0515137111;5
338811;80820;0812967240;8
338817;80826;0060199652;8
338827;80826;0345361792;10
338829;80826;0345424719;10
338831;80826;0375506276;6
338833;80826;0385503954;7
338834;80826;0451523377;8
338840;80826;0679879242;9
338846;80826;0743237196;7
338861;80837;0140042598;7
338869;80837;0449002411;7
338871;80837;0451202341;5
338873;80837;0452264464;5
338875;80837;0553574574;7
338877;80837;140003065X;5
